Iteration,Cost_data,Cost_reg,Cost_total,Streamlines,Fixels_excluded,Step_min,Step_mean,Step_mean_abs,Step_var,Step_max,Coeff_min,Coeff_mean,Coeff_mean_abs,Coeff_var,Coeff_max,Coeff_norm,
0,840.483,0,840.483,19997,454,0,0,0,0,0,0,0,0,0,0,0,
1,408.63010281693579,1.2160832121589027e-16,408.63010281693579,19997,454,-0.79924536807699387,-0.021109548778143104,0.29756756098728737,0.14350225886437737,1,-0.79924536807699387,-0.021109548778143104,0.29756756098728737,0.14350225886437737,1,2869.9016750286828,
2,333.12536657216953,2.7456012588607795e-16,333.12536657216953,19997,454,-1,-0.045593211372089604,0.12163950765224146,0.028650153840299012,1,-1.7992453680769938,-0.066702760150232493,0.4036448961817401,0.26329059887783085,2,5265.5486869577389,
3,301.69073068459477,4.6085820144848488e-16,301.69073068459477,19997,454,-1,-0.029515592691645311,0.079711975925604112,0.01693614149931788,0.54852126287733616,-2.7992453680769938,-0.096218352841877769,0.46552248010905517,0.36272818852263705,2.5485212628773359,7254.2010422642188,
4,282.05367231703815,7.113910714824012e-16,282.05367231703815,19997,454,-1,-0.031156531926086199,0.068826321247219865,0.017672649761906765,0.24474475549247615,-3.7992453680769938,-0.12737488476796449,0.51695136590102653,0.47860907009719739,2.7932660183698119,9571.7027928738498,
5,267.90235592223218,1.0572738733388039e-15,267.90235592223218,19997,454,-1,-0.035273625905576839,0.065794024085660208,0.020843941841942465,0.20598332151598303,-4.7992453680769938,-0.16264851067354125,0.56694354132278579,0.63133925717947359,2.9447281209507925,12626.153804332293,
6,256.93808569132545,1.529257241301302e-15,256.93808569132545,19997,454,-1,-0.039782632378206659,0.06583651133940796,0.024841343459690933,0.18207835860751015,-5.7992453680769938,-0.20243114305174759,0.61833395532796653,0.83571671473539799,3.0490007216486847,16713.498577993225,
7,248.06467742578585,2.1594157484104219e-15,248.06467742578585,19997,454,-1,-0.044703414347700504,0.067592257723144269,0.029455247655399967,0.17514060705942083,-6.7992453680769938,-0.24713455739944898,0.67275780935691787,1.1058988104999747,3.1249400611601081,22116.870311188995,
8,240.67377804267997,2.9803608176843734e-15,240.67377804267997,19997,454,-1,-0.049960346900379482,0.070439063854884451,0.034533229659983525,0.18675753680396556,-7.7992453680769938,-0.29709490429982721,0.73122551771286959,1.4556835618949211,3.1822218143676921,29112.215554336526,
9,234.39113106337552,4.0254198419556263e-15,234.39113106337552,19997,454,-1,-0.055544599420025702,0.074094148170337354,0.039985183097408207,0.17852276155814592,-8.7992453680769938,-0.35263950371985359,0.79449256642800359,1.8990716023461316,3.2264828195971877,37979.532975320282,
